,ZipCode,Issue Reported,Longitude,Status Date
105248,78703,TRFC HAZD/ DEBRIS,-97.832178,03/04/2019 02:30:05 PM +0000
105249,78741,Crash Urgent,-97.782504,03/04/2019 11:40:04 PM +0000
105250,78728,zSTALLED VEHICLE,-97.676714,03/04/2019 11:55:04 PM +0000
105251,78728,COLLISION,-97.66632800000001,03/05/2019 12:55:03 AM +0000
105252,78742,COLLISION,-97.659155,03/05/2019 02:00:06 AM +0000
105253,78701,zSTALLED VEHICLE,-97.757853,03/05/2019 07:10:03 AM +0000
105254,78749,Traffic Hazard,-97.837651,03/05/2019 01:50:05 PM +0000
105255,78741,Traffic Hazard,-97.792015,03/05/2019 04:00:08 PM +0000
105256,78728,VEHICLE FIRE,-97.670311,03/05/2019 07:40:04 PM +0000
105257,78728,Traffic Hazard,-97.673183,03/05/2019 09:10:06 PM +0000
105258,78712,Traffic Hazard,-97.720815,03/05/2019 10:30:06 PM +0000
105259,78752,Traffic Hazard,-97.651779,03/05/2019 10:35:09 PM +0000
105260,78712,Crash Urgent,-97.74911800000001,03/06/2019 01:05:04 AM +0000
105261,78728,COLLISN/ LVNG SCN,-97.665101,03/06/2019 01:15:05 AM +0000
105262,78747,LOOSE LIVESTOCK,-97.68871,03/06/2019 05:30:05 AM +0000
105263,78712,Crash Urgent,-97.744128,03/06/2019 06:45:04 AM +0000
105264,78752,Traffic Hazard,-97.688273,03/06/2019 11:05:04 AM +0000
105265,78712,Traffic Hazard,-97.74130799999999,03/06/2019 12:55:03 PM +0000
105266,78712,Traffic Hazard,-97.742813,03/06/2019 01:20:05 PM +0000
105267,78757,Traffic Hazard,-97.710387,03/06/2019 05:05:07 PM +0000
105268,78749,Traffic Hazard,-97.849809,03/06/2019 05:25:04 PM +0000
105269,78756,Crash Urgent,-97.739249,03/06/2019 06:25:04 PM +0000
105270,78741,COLLISION,-97.684076,03/06/2019 06:35:04 PM +0000
105271,78741,Crash Service,-97.732865,03/06/2019 11:35:04 PM +0000
105272,78728,Crash Service,-97.67376800000001,03/02/2019 03:40:04 AM +0000
105273,78742,LOOSE LIVESTOCK,-97.570617,03/02/2019 09:50:04 PM +0000
105274,78749,Crash Urgent,-97.84228900000001,03/02/2019 10:05:04 PM +0000
105275,78712,Crash Service,-97.722021,03/02/2019 10:10:03 PM +0000
105276,78728,Crash Service,-97.658744,03/04/2019 04:30:06 PM +0000
105277,78742,Crash Urgent,-97.659155,03/05/2019 02:30:05 AM +0000
105278,78742,COLLISION,-97.606043,03/05/2019 01:45:04 PM +0000
105279,78712,Traffic Hazard,-97.757827,03/05/2019 01:50:05 PM +0000
105280,78741,Crash Urgent,-97.692657,03/05/2019 02:40:04 PM +0000
105281,78712,Crash Service,-97.746249,03/05/2019 04:25:06 PM +0000
105282,78757,Traffic Hazard,-97.741096,03/05/2019 09:30:06 PM +0000
105283,78756,Crash Urgent,-97.74596700000001,03/06/2019 12:20:05 AM +0000
105284,78756,Crash Urgent,-97.74596700000001,03/06/2019 02:15:04 AM +0000
105285,78757,Crash Urgent,-97.729669,03/06/2019 05:25:04 AM +0000
105286,78724,LOOSE LIVESTOCK,-97.485904,03/06/2019 11:45:04 AM +0000
105287,78728,Traffic Hazard,-97.675072,03/06/2019 01:10:04 PM +0000
105288,78749,TRFC HAZD/ DEBRIS,-97.911709,03/06/2019 04:55:06 PM +0000
105289,78748,Crash Urgent,-97.80074599999999,03/06/2019 07:10:04 PM +0000
105290,78712,Crash Urgent,-97.725138,03/06/2019 07:50:04 PM +0000
105291,78728,Crash Urgent,-97.69551,03/06/2019 09:35:06 PM +0000
105299,78701,Crash Service,-97.763834,03/02/2019 03:25:03 AM +0000
105300,78729,Crash Urgent,-97.807199,03/02/2019 11:45:04 PM +0000
105301,78701,Crash Urgent,-97.696035,03/03/2019 01:15:04 AM +0000
105302,78728,zSTALLED VEHICLE,-97.69551,03/04/2019 02:20:05 PM +0000
105303,78728,Traffic Hazard,-97.70479,03/04/2019 02:20:05 PM +0000
105304,78741,Traffic Hazard,-97.75884,03/04/2019 02:25:03 PM +0000
105305,78729,Crash Urgent,-97.79171600000001,03/05/2019 03:25:03 AM +0000
105306,78748,TRFC HAZD/ DEBRIS,-97.71959100000001,03/05/2019 01:45:04 PM +0000
105307,78728,COLLISION,-97.641223,03/05/2019 02:00:06 PM +0000
105308,78728,Crash Urgent,-97.651415,03/05/2019 02:10:03 PM +0000
105309,78733,TRFC HAZD/ DEBRIS,-98.002363,03/05/2019 02:15:06 PM +0000
105310,78752,Crash Service,-97.672219,03/05/2019 04:05:04 PM +0000
105311,78741,Crash Urgent,-97.764739,03/05/2019 05:40:04 PM +0000
105312,78712,Traffic Hazard,-97.743125,03/05/2019 09:25:07 PM +0000
105313,78748,Traffic Hazard,-97.843108,03/05/2019 10:30:06 PM +0000
105314,78756,Traffic Hazard,-97.753726,03/05/2019 10:45:06 PM +0000
105315,78754,COLLISION,-97.585216,03/05/2019 11:15:04 PM +0000
105316,78712,Crash Urgent,-97.72404,03/05/2019 11:20:05 PM +0000
105317,78748,Traffic Hazard,-97.786925,03/06/2019 01:25:03 AM +0000
105318,78752,Traffic Hazard,-97.686374,03/06/2019 11:50:04 AM +0000
105319,78701,Traffic Hazard,-97.76924100000001,03/06/2019 01:30:04 PM +0000
105320,78733,TRFC HAZD/ DEBRIS,-97.918995,03/06/2019 01:40:04 PM +0000
105321,78733,TRFC HAZD/ DEBRIS,-97.907635,03/06/2019 05:00:05 PM +0000
105322,78756,Crash Urgent,-97.717842,03/06/2019 05:25:04 PM +0000
105323,78728,Traffic Hazard,-97.672438,03/06/2019 06:40:06 PM +0000
105324,78756,Crash Urgent,-97.72146,03/06/2019 07:00:06 PM +0000
105325,78756,Crash Service,-97.71541500000001,03/06/2019 09:35:06 PM +0000
105326,78748,Crash Urgent,-97.79132800000001,03/02/2019 04:25:03 AM +0000
105327,78723,Traffic Hazard,-97.598221,03/02/2019 10:10:03 PM +0000
105328,78748,VEHICLE FIRE,-97.831029,03/02/2019 11:00:06 PM +0000
105329,78701,Traffic Hazard,-97.79718199999999,03/04/2019 02:50:05 PM +0000
105330,78751,Crash Urgent,-97.704998,03/04/2019 03:10:03 PM +0000
105331,78754,COLLISION,-97.523553,03/05/2019 02:10:03 PM +0000
105332,78747,COLLISION,-97.622796,03/05/2019 02:10:03 PM +0000
105333,78729,Crash Service,-97.778442,03/05/2019 02:15:06 PM +0000
105334,78701,Crash Service,-97.75412299999999,03/05/2019 04:55:04 PM +0000
105335,78712,Crash Urgent,-97.74364399999999,03/05/2019 10:25:04 PM +0000
105336,78712,Crash Service,-97.742862,03/05/2019 11:10:03 PM +0000
105337,78756,Traffic Hazard,-97.750049,03/05/2019 11:20:05 PM +0000
105338,78712,Crash Urgent,-97.740718,03/06/2019 12:10:04 AM +0000
105339,78712,Traffic Hazard,-97.736649,03/06/2019 01:35:04 AM +0000
105340,78748,COLLISION,-97.846752,03/06/2019 11:55:03 AM +0000
105341,78741,Traffic Hazard,-97.763803,03/06/2019 02:10:04 PM +0000
105342,78712,Traffic Hazard,-97.741454,03/06/2019 05:20:04 PM +0000
105343,78729,Crash Urgent,-97.817904,03/06/2019 08:40:05 PM +0000
105344,78728,Traffic Hazard,-97.668872,03/06/2019 08:40:05 PM +0000
105345,78701,Traffic Hazard,-97.801325,03/06/2019 08:45:05 PM +0000
105346,78747,LOOSE LIVESTOCK,-97.629212,03/06/2019 09:20:06 PM +0000
105347,78741,Traffic Hazard,-97.764498,03/06/2019 09:30:08 PM +0000
105351,78741,Traffic Hazard,-97.745024,03/02/2019 03:20:05 AM +0000
105352,78712,Traffic Hazard,-97.76771600000001,03/02/2019 10:55:03 PM +0000
105353,78725,COLLISION,-97.52931,03/04/2019 02:40:04 PM +0000
105354,78729,Crash Urgent,-97.759979,03/04/2019 03:25:04 PM +0000
105355,78756,Traffic Hazard,-97.770834,03/05/2019 02:15:06 PM +0000
105356,78741,Crash Urgent,-97.68778,03/05/2019 06:25:03 PM +0000
105357,78722,Traffic Hazard,-97.692464,03/05/2019 06:30:05 PM +0000
105358,78701,Traffic Hazard,-97.796873,03/05/2019 10:40:04 PM +0000
105359,78728,Crash Urgent,-97.713634,03/05/2019 11:15:04 PM +0000
105360,78757,Crash Service,-97.723152,03/05/2019 11:40:04 PM +0000
105361,78712,Traffic Hazard,-97.772765,03/05/2019 11:40:04 PM +0000
105362,78712,Traffic Hazard,-97.69688199999999,03/06/2019 12:05:03 AM +0000
105363,78754,TRFC HAZD/ DEBRIS,-97.529623,03/06/2019 01:10:04 AM +0000
105364,78742,Crash Urgent,-97.68319100000001,03/06/2019 01:20:04 AM +0000
105365,78705,COLLISION,-97.807813,03/06/2019 01:50:05 AM +0000
105366,78721,Traffic Hazard,-97.629657,03/06/2019 02:30:04 AM +0000
105367,78729,Traffic Hazard,-97.75946,03/06/2019 01:25:03 PM +0000
105368,78752,Crash Service,-97.650654,03/06/2019 03:00:06 PM +0000
105369,78712,Crash Urgent,-97.75497800000001,03/06/2019 06:00:06 PM +0000
105370,78756,Crash Urgent,-97.734949,03/06/2019 10:15:05 PM +0000
105371,78729,Crash Urgent,-97.77489200000001,03/06/2019 10:15:05 PM +0000
105372,78730,COLLISION,-97.931833,03/06/2019 11:05:04 PM +0000
105373,78712,Crash Urgent,-97.770483,03/06/2019 11:15:04 PM +0000
105374,78747,LOOSE LIVESTOCK,-97.662222,03/06/2019 11:15:04 PM +0000
105375,78748,Crash Service,-97.776319,03/06/2019 11:55:03 PM +0000
105376,78712,Crash Urgent,-97.76484,03/07/2019 05:10:03 AM +0000
105377,78734,COLLISION,-98.08,03/07/2019 05:35:03 AM +0000
105378,78749,Crash Service,-97.832841,03/02/2019 03:45:04 AM +0000
105379,78752,Crash Urgent,-97.613107,03/02/2019 04:05:04 AM +0000
105380,78728,BLOCKED DRIV/ HWY,-97.67574300000001,03/02/2019 10:30:04 PM +0000
105381,78729,Crash Service,-97.751869,03/02/2019 10:40:04 PM +0000
105382,78751,Crash Service,-97.703577,03/02/2019 11:10:03 PM +0000
105383,78742,COLLISION,-97.59564300000001,03/04/2019 03:00:07 PM +0000
105384,78751,Traffic Hazard,-97.70733800000001,03/04/2019 03:05:04 PM +0000
105385,78756,Traffic Hazard,-97.719555,03/05/2019 02:10:03 PM +0000
105386,78741,Crash Urgent,-97.77884,03/05/2019 02:10:03 PM +0000
105387,78748,Traffic Hazard,-97.836678,03/05/2019 02:10:03 PM +0000
105388,78701,Crash Urgent,-97.80063,03/05/2019 09:40:10 PM +0000
105389,78730,TRFC HAZD/ DEBRIS,-97.860977,03/05/2019 11:00:07 PM +0000
105390,78728,Traffic Hazard,-97.667645,03/05/2019 11:30:05 PM +0000
105391,78721,Crash Urgent,-97.643796,03/06/2019 01:05:04 AM +0000
105392,78751,zSTALLED VEHICLE,-97.70188900000001,03/06/2019 02:30:04 AM +0000
105393,78701,Crash Service,-97.76116,03/06/2019 01:45:04 PM +0000
105394,78756,Crash Urgent,-97.750862,03/06/2019 01:45:04 PM +0000
105395,78729,Crash Service,-97.76678100000001,03/06/2019 05:40:04 PM +0000
105396,78728,Crash Service,-97.697425,03/06/2019 06:40:06 PM +0000
105397,78728,Crash Urgent,-97.697425,03/06/2019 07:15:05 PM +0000
105398,78701,Crash Service,-97.765178,03/06/2019 09:20:06 PM +0000
105399,78729,zSTALLED VEHICLE,-97.753839,03/06/2019 09:25:06 PM +0000
105400,78730,TRFC HAZD/ DEBRIS,-97.897894,03/06/2019 09:40:04 PM +0000
105401,78756,zSTALLED VEHICLE,-97.739822,03/06/2019 10:40:04 PM +0000
105404,78729,Traffic Hazard,-97.771625,03/02/2019 03:50:05 AM +0000
105405,78751,Traffic Hazard,-97.663289,03/02/2019 10:40:04 PM +0000
105406,78749,Traffic Hazard,-97.866035,03/02/2019 10:45:04 PM +0000
105407,78712,Crash Service,-97.722386,03/04/2019 03:35:05 PM +0000
105408,78703,COLLISION,-97.831882,03/04/2019 04:30:06 PM +0000
105409,78728,Crash Urgent,-97.69933,03/05/2019 02:10:03 PM +0000
105410,78741,Crash Service,-97.784238,03/05/2019 03:00:08 PM +0000
105411,78712,Crash Service,-97.764903,03/05/2019 05:05:04 PM +0000
105412,78717,COLLISION,-97.831464,03/05/2019 11:20:05 PM +0000
105413,78701,Traffic Hazard,-97.73128100000001,03/06/2019 01:30:04 AM +0000
105414,78749,Traffic Hazard,-97.830349,03/06/2019 01:50:05 AM +0000
105415,78741,Crash Urgent,-97.712537,03/06/2019 03:30:04 AM +0000
105416,78733,COLLISION,-97.89986800000001,03/06/2019 02:00:06 PM +0000
105417,78749,Crash Service,-97.84118199999999,03/06/2019 05:50:06 PM +0000
105418,78728,Traffic Hazard,-97.678907,03/06/2019 06:45:08 PM +0000
105419,78756,Traffic Hazard,-97.739469,03/06/2019 07:25:03 PM +0000
105420,78748,VEHICLE FIRE,-97.74907900000001,03/06/2019 09:10:04 PM +0000
105421,78728,COLLISION,-97.66736,03/06/2019 10:00:07 PM +0000
105422,78712,Traffic Hazard,-97.743216,03/06/2019 10:00:07 PM +0000
105423,78712,Crash Urgent,-97.725656,03/06/2019 10:40:04 PM +0000
105424,78712,Traffic Hazard,-97.739677,03/06/2019 10:55:03 PM +0000
105425,78742,COLLISION,-97.648217,03/07/2019 06:35:05 AM +0000
105426,78728,TRFC HAZD/ DEBRIS,-97.67718,03/07/2019 07:50:04 AM +0000
105427,78742,Crash Service,-97.659174,03/07/2019 01:20:04 PM +0000
105428,78751,Crash Service,-97.66911,03/07/2019 03:25:05 PM +0000
105431,78728,COLLISION,-97.671992,03/02/2019 04:00:05 AM +0000
105432,78712,Traffic Hazard,-97.725138,03/02/2019 10:40:04 PM +0000
105433,78748,Traffic Hazard,-97.821042,03/02/2019 10:55:03 PM +0000
105434,78701,Crash Urgent,-97.76417099999999,03/02/2019 11:05:04 PM +0000
105435,78751,Traffic Hazard,-97.705501,03/04/2019 03:35:05 PM +0000
105436,78749,Traffic Hazard,-97.837591,03/05/2019 02:30:04 PM +0000
105437,78752,Crash Urgent,-97.657327,03/05/2019 02:50:04 PM +0000
105438,78751,Crash Urgent,-97.69775200000001,03/05/2019 03:30:05 PM +0000
105439,78756,Traffic Hazard,-97.755811,03/05/2019 10:55:04 PM +0000
105440,78712,Crash Urgent,-97.74911800000001,03/05/2019 11:25:03 PM +0000
105441,78757,Traffic Hazard,-97.729962,03/05/2019 11:40:04 PM +0000
105442,78729,Traffic Hazard,-97.791043,03/06/2019 02:05:03 AM +0000
105443,78729,Crash Service,-97.82579100000001,03/06/2019 04:00:05 AM +0000
105444,78742,TRFC HAZD/ DEBRIS,-97.58749499999999,03/06/2019 02:05:04 PM +0000
105445,78756,Traffic Hazard,-97.755782,03/06/2019 06:10:11 PM +0000
105446,78729,Traffic Hazard,-97.742014,03/06/2019 07:05:06 PM +0000
105447,78742,Traffic Hazard,-97.664034,03/06/2019 09:20:06 PM +0000
105448,78741,Traffic Hazard,-97.773823,03/06/2019 09:20:06 PM +0000
105449,78701,Crash Urgent,-97.80054200000001,03/06/2019 09:25:06 PM +0000
105450,78712,Traffic Hazard,-97.738147,03/06/2019 09:30:08 PM +0000
105451,78741,Crash Service,-97.77552800000001,03/06/2019 09:50:08 PM +0000
105452,78712,Crash Urgent,-97.75490699999999,03/06/2019 11:00:05 PM +0000
105453,78728,Crash Urgent,-97.671305,03/06/2019 11:30:05 PM +0000
105454,78756,Crash Service,-97.716629,03/07/2019 12:00:06 AM +0000
105455,78701,Traffic Hazard,-97.777851,03/07/2019 01:40:04 AM +0000
105456,78741,Crash Urgent,-97.774792,03/07/2019 07:05:03 AM +0000
105457,78741,Crash Urgent,-97.774792,03/07/2019 07:35:05 AM +0000
105458,78741,Crash Urgent,-97.752429,03/02/2019 05:30:04 AM +0000
105459,78739,COLLISION,-97.859351,03/02/2019 11:10:03 PM +0000
105460,78701,Traffic Hazard,-97.74789799999999,03/04/2019 04:30:06 PM +0000
105461,78751,Crash Service,-97.704998,03/04/2019 04:30:06 PM +0000
105462,78752,Crash Service,-97.68651700000001,03/05/2019 11:25:03 PM +0000
105463,78754,Crash Urgent,-97.552811,03/05/2019 11:25:03 PM +0000
105464,78754,COLLISION WITH INJURY,-97.552811,03/06/2019 12:55:03 AM +0000
105465,78739,Crash Urgent,-97.924436,03/06/2019 02:00:06 AM +0000
105466,78739,COLLISION,-97.924989,03/06/2019 02:25:04 AM +0000
105467,78701,Crash Service,-97.73638299999999,03/06/2019 02:25:04 PM +0000
105468,78754,COLLISN/ LVNG SCN,-97.58228100000001,03/06/2019 02:30:04 PM +0000
105469,78729,Traffic Hazard,-97.79462,03/06/2019 07:40:04 PM +0000
105470,78728,Traffic Hazard,-97.703582,03/06/2019 07:50:04 PM +0000
105471,78742,Crash Urgent,-97.643301,03/06/2019 08:00:06 PM +0000
105472,78729,Crash Service,-97.803462,03/06/2019 10:05:04 PM +0000
105473,78749,Crash Service,-97.867369,03/07/2019 01:10:03 AM +0000
105474,78748,LOOSE LIVESTOCK,-97.774499,03/07/2019 08:25:04 AM +0000
105475,78712,Crash Service,-97.738949,03/07/2019 09:10:05 AM +0000
105476,78701,Traffic Hazard,-97.748864,03/07/2019 01:30:04 PM +0000
105477,78712,zSTALLED VEHICLE,-97.759557,03/07/2019 01:30:04 PM +0000
105478,78751,Traffic Hazard,-97.708095,03/07/2019 01:40:04 PM +0000
105483,78751,Crash Service,-97.70673000000001,03/02/2019 06:40:04 AM +0000
105484,78748,LOOSE LIVESTOCK,-97.823138,03/02/2019 11:25:04 PM +0000
105485,78728,COLLISION/PRIVATE PROPERTY,-97.669566,03/03/2019 12:15:04 AM +0000
105486,78751,zSTALLED VEHICLE,-97.68616899999999,03/06/2019 12:15:05 AM +0000
105487,78728,Crash Service,-97.663236,03/06/2019 04:45:04 AM +0000
105488,78742,Crash Urgent,-97.68312900000001,03/06/2019 02:40:04 PM +0000
105489,78712,Traffic Hazard,-97.763019,03/06/2019 02:45:04 PM +0000
105490,78701,Crash Urgent,-97.80043,03/06/2019 02:55:03 PM +0000
105491,78723,Traffic Hazard,-97.62987,03/06/2019 10:25:05 PM +0000
105492,78729,Crash Urgent,-97.751163,03/06/2019 11:00:05 PM +0000
105493,78723,Crash Urgent,-97.622989,03/06/2019 11:40:04 PM +0000
105494,78752,Crash Service,-97.669748,03/07/2019 12:00:06 AM +0000
105495,78701,Crash Service,-97.783773,03/07/2019 01:00:05 AM +0000
105496,78748,Crash Service,-97.802553,03/07/2019 01:00:06 PM +0000
105497,78739,Traffic Hazard,-97.909405,03/07/2019 01:40:04 PM +0000
105498,78728,Traffic Hazard,-97.671222,03/07/2019 02:05:04 PM +0000
105499,78757,Traffic Hazard,-97.712091,03/07/2019 02:15:04 PM +0000
105500,78712,Crash Urgent,-97.74654699999999,03/07/2019 03:30:06 PM +0000
105501,78712,Traffic Hazard,-97.713716,03/08/2019 12:25:04 AM +0000
105502,78756,Crash Service,-97.737139,03/08/2019 12:25:04 AM +0000
105503,78712,Crash Service,-97.74937299999999,03/08/2019 12:35:05 AM +0000
105504,78756,Crash Service,-97.732803,03/08/2019 12:50:04 AM +0000
105505,78728,Crash Service,-97.697826,03/08/2019 12:55:03 AM +0000
105506,78721,Crash Service,-97.63731899999999,03/08/2019 01:10:04 AM +0000
105507,78712,Crash Urgent,-97.72829,03/08/2019 01:20:04 AM +0000
105508,78712,Crash Service,-97.694834,03/08/2019 05:50:05 AM +0000
105509,78757,Traffic Hazard,-97.744417,03/02/2019 04:40:04 AM +0000
105510,78728,Traffic Hazard,-97.701176,03/03/2019 12:05:04 AM +0000
105511,78742,Crash Service,-97.638944,03/05/2019 11:50:04 PM +0000
105512,78712,zSTALLED VEHICLE,-97.72612,03/06/2019 02:35:04 AM +0000
105513,78741,zSTALLED VEHICLE,-97.76384300000001,03/06/2019 02:40:04 AM +0000
105514,78741,Traffic Hazard,-97.77336700000001,03/06/2019 02:35:05 PM +0000
105515,78756,Traffic Hazard,-97.727028,03/06/2019 02:45:04 PM +0000
105516,78730,COLLISION,-97.906223,03/06/2019 10:10:04 PM +0000
105517,78748,Traffic Hazard,-97.826429,03/06/2019 10:20:04 PM +0000
105518,78728,LOOSE LIVESTOCK,-97.693042,03/06/2019 10:30:04 PM +0000
105519,78730,Traffic Hazard,-97.830864,03/06/2019 10:30:04 PM +0000
105520,78728,Traffic Hazard,-97.71225,03/06/2019 11:45:04 PM +0000
105521,78730,COLLISION,-97.91391999999999,03/07/2019 12:15:04 AM +0000
105522,78751,Traffic Hazard,-97.708159,03/07/2019 12:25:03 AM +0000
105523,78712,Traffic Hazard,-97.744381,03/07/2019 01:50:04 AM +0000
105524,78748,COLLISION,-97.83296800000001,03/07/2019 02:05:04 PM +0000
105525,78749,Crash Urgent,-97.866738,03/07/2019 03:20:04 PM +0000
105526,78729,Traffic Hazard,-97.82579100000001,03/07/2019 07:50:05 PM +0000
105527,78712,Crash Service,-97.74262900000001,03/08/2019 12:25:04 AM +0000
105528,78742,TRFC HAZD/ DEBRIS,-97.638769,03/08/2019 12:35:05 AM +0000
105529,78754,Traffic Hazard,-97.59293100000001,03/08/2019 12:45:04 AM +0000
105530,78745,Crash Service,-97.814386,03/08/2019 12:50:04 AM +0000
105531,78712,Traffic Hazard,-97.738654,03/02/2019 04:15:04 AM +0000
105532,78751,Crash Service,-97.679509,03/03/2019 12:30:05 AM +0000
105533,78751,Crash Urgent,-97.694272,03/06/2019 12:15:05 AM +0000
105534,78748,Traffic Hazard,-97.799554,03/06/2019 03:10:04 AM +0000
105535,78749,Crash Urgent,-97.86561999999999,03/06/2019 06:30:03 AM +0000
105536,78701,Crash Urgent,-97.801043,03/06/2019 02:25:04 PM +0000
105537,78748,COLLISION WITH INJURY,-97.769665,03/06/2019 03:30:05 PM +0000
105538,78701,Crash Urgent,-97.80402,03/06/2019 03:50:06 PM +0000
105539,78748,TRFC HAZD/ DEBRIS,-97.78341800000001,03/06/2019 10:15:05 PM +0000
105540,78712,zSTALLED VEHICLE,-97.735058,03/06/2019 11:35:04 PM +0000
105541,78751,Crash Service,-97.683222,03/07/2019 03:00:06 PM +0000
105542,78712,Traffic Hazard,-97.745132,03/07/2019 08:35:04 PM +0000
105543,78745,COLLISION,-97.818416,03/07/2019 08:55:03 PM +0000
105544,78741,Traffic Hazard,-97.697315,03/07/2019 09:45:08 PM +0000
105545,78741,COLLISION WITH INJURY,-97.686576,03/08/2019 01:10:04 AM +0000
105546,78742,COLLISION WITH INJURY,-97.601431,03/08/2019 01:15:04 AM +0000
105547,78712,Crash Urgent,-97.7688,03/08/2019 01:30:05 AM +0000
105548,78752,Crash Service,-97.697022,03/08/2019 01:40:04 AM +0000
105554,78741,zSTALLED VEHICLE,-97.69125,03/02/2019 04:50:04 AM +0000
105555,78734,TRFC HAZD/ DEBRIS,-98.024458,03/03/2019 12:05:04 AM +0000
105556,78728,zSTALLED VEHICLE,-97.696251,03/03/2019 12:20:04 AM +0000
105557,78729,Traffic Hazard,-97.762822,03/03/2019 01:00:05 AM +0000
105558,78756,Traffic Hazard,-97.720232,03/06/2019 12:00:06 AM +0000
105559,78728,zSTALLED VEHICLE,-97.695888,03/06/2019 03:00:06 AM +0000
105560,78712,Traffic Hazard,-97.734859,03/06/2019 03:15:04 AM +0000
105561,78742,Traffic Hazard,-97.68637199999999,03/06/2019 03:30:04 AM +0000
105562,78729,Crash Urgent,-97.742349,03/06/2019 02:30:04 PM +0000
105563,78754,COLLISION,-97.52794,03/06/2019 03:00:06 PM +0000
105564,78712,zSTALLED VEHICLE,-97.759344,03/06/2019 10:25:05 PM +0000
105565,78756,Crash Service,-97.703248,03/06/2019 11:45:04 PM +0000
105566,78749,Traffic Hazard,-97.87844100000001,03/06/2019 11:45:04 PM +0000
105567,78751,Crash Service,-97.71565,03/07/2019 12:05:03 AM +0000
105568,78749,Traffic Hazard,-97.882249,03/07/2019 02:20:05 PM +0000
105569,78729,Crash Urgent,-97.783153,03/07/2019 02:55:04 PM +0000
105570,78733,VEHICLE FIRE,-97.931497,03/07/2019 08:00:05 PM +0000
105571,78712,Crash Service,-97.730459,03/07/2019 08:15:04 PM +0000
105572,78726,TRFC HAZD/ DEBRIS,-97.890774,03/07/2019 09:45:08 PM +0000
105573,78749,Traffic Hazard,-97.849809,03/08/2019 12:25:04 AM +0000
105574,78751,TRFC HAZD/ DEBRIS,-97.662364,03/08/2019 12:25:04 AM +0000
105575,78742,LOOSE LIVESTOCK,-97.566907,03/08/2019 01:10:04 AM +0000
105576,78741,COLLISN/ LVNG SCN,-97.68704,03/08/2019 09:00:07 AM +0000
105577,78756,zSTALLED VEHICLE,-97.755932,03/08/2019 09:30:05 AM +0000
105578,78728,COLLISION WITH INJURY,-97.622782,03/08/2019 09:45:05 AM +0000
105579,78712,Crash Service,-97.699375,03/08/2019 12:05:04 PM +0000
105580,78723,Traffic Hazard,-97.620064,03/08/2019 01:15:04 PM +0000
105581,78756,Crash Service,-97.726624,03/02/2019 04:50:04 AM +0000
105582,78701,Traffic Hazard,-97.764111,03/03/2019 12:30:05 AM +0000
